Price,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,
2026-01-07 02:30:00+00:00,25806.25,25813.0,25801.75,25808.5,1253
2026-01-07 03:00:00+00:00,25816.5,25822.0,25806.0,25807.25,1335
2026-01-07 03:30:00+00:00,25799.5,25819.75,25796.75,25817.25,1376
2026-01-07 04:00:00+00:00,25781.75,25804.0,25781.25,25800.0,1928
2026-01-07 04:30:00+00:00,25785.25,25794.75,25780.5,25781.5,1144
2026-01-07 05:00:00+00:00,25784.5,25790.0,25780.5,25782.25,1223
2026-01-07 05:30:00+00:00,25783.5,25794.25,25779.0,25785.0,1098
2026-01-07 06:00:00+00:00,25785.5,25799.75,25782.75,25782.75,1343
2026-01-07 06:30:00+00:00,25769.25,25792.75,25768.25,25785.5,1493
2026-01-07 07:00:00+00:00,25776.0,25779.5,25764.75,25768.75,1274
2026-01-07 07:30:00+00:00,25766.5,25776.25,25765.0,25775.0,913
2026-01-07 08:00:00+00:00,25770.25,25788.0,25759.5,25766.0,2491
2026-01-07 08:30:00+00:00,25753.75,25775.75,25753.5,25770.75,2093
2026-01-07 09:00:00+00:00,25744.25,25758.75,25727.0,25753.75,4514
2026-01-07 09:30:00+00:00,25753.0,25757.75,25740.25,25744.25,1981
2026-01-07 10:00:00+00:00,25735.25,25762.0,25734.25,25752.5,1806
2026-01-07 10:30:00+00:00,25739.5,25741.5,25727.75,25735.25,1464
2026-01-07 11:00:00+00:00,25742.0,25749.75,25732.0,25740.25,1499
2026-01-07 11:30:00+00:00,25768.0,25768.5,25740.5,25742.25,2498
2026-01-07 12:00:00+00:00,25774.5,25782.25,25762.5,25768.0,2567
2026-01-07 12:30:00+00:00,25766.25,25778.0,25753.0,25774.0,2868
2026-01-07 13:00:00+00:00,25775.0,25776.0,25755.25,25765.0,3659
2026-01-07 13:30:00+00:00,25788.75,25793.75,25766.0,25775.75,6209
2026-01-07 14:00:00+00:00,25790.75,25791.25,25761.5,25788.25,8874
2026-01-07 14:30:00+00:00,25855.0,25880.0,25771.0,25790.25,58568
2026-01-07 15:00:00+00:00,25866.75,25875.75,25812.25,25857.25,39500
2026-01-07 15:30:00+00:00,25903.25,25911.25,25810.75,25866.0,39258
2026-01-07 16:00:00+00:00,25895.75,25929.25,25879.25,25919.25,27585
2026-01-07 16:30:00+00:00,25970.0,25971.0,25890.0,25895.25,32074
2026-01-07 17:00:00+00:00,25984.25,25990.0,25964.25,25970.25,22587
2026-01-07 17:30:00+00:00,25971.0,25996.25,25960.0,25984.5,19437
2026-01-07 18:00:00+00:00,25930.25,25972.0,25926.0,25971.0,20905
2026-01-07 18:30:00+00:00,25955.5,25979.0,25929.0,25930.5,19899
2026-01-07 19:00:00+00:00,25899.25,25956.25,25890.0,25956.0,25513
2026-01-07 19:30:00+00:00,25902.75,25921.25,25891.75,25899.5,15291
2026-01-07 20:00:00+00:00,25860.75,25913.5,25852.5,25902.75,27413
2026-01-07 20:30:00+00:00,25834.25,25862.25,25814.5,25860.25,39268
2026-01-07 21:00:00+00:00,25831.0,25836.0,25820.0,25834.75,9734
2026-01-07 21:30:00+00:00,25835.75,25839.25,25827.25,25830.25,3203
2026-01-07 23:00:00+00:00,25830.0,25849.75,25822.75,25838.75,1604
2026-01-07 23:30:00+00:00,25822.75,25835.25,25818.75,25830.0,974
2026-01-08 00:00:00+00:00,25810.5,25828.25,25805.75,25822.75,1659
2026-01-08 00:30:00+00:00,25842.5,25843.5,25810.0,25810.5,1950
2026-01-08 01:00:00+00:00,25837.0,25844.5,25817.0,25842.0,2263
2026-01-08 01:30:00+00:00,25837.75,25840.25,25820.75,25837.5,1400
2026-01-08 02:00:00+00:00,25824.75,25840.5,25820.0,25837.0,1489
2026-01-08 02:30:00+00:00,25786.25,25827.5,25774.0,25825.5,3031
2026-01-08 03:00:00+00:00,25784.25,25795.25,25777.75,25786.5,1782
2026-01-08 03:30:00+00:00,25776.75,25790.5,25769.75,25784.75,1346
2026-01-08 04:00:00+00:00,25784.0,25794.0,25773.75,25776.25,1062
2026-01-08 04:30:00+00:00,25779.25,25785.75,25772.75,25783.5,825
2026-01-08 05:00:00+00:00,25763.5,25779.5,25759.0,25778.75,1520
2026-01-08 05:30:00+00:00,25738.25,25763.5,25737.25,25763.5,1820
2026-01-08 06:00:00+00:00,25675.0,25742.5,25670.0,25738.5,5361
2026-01-08 06:30:00+00:00,25705.75,25710.25,25672.0,25675.25,2785
2026-01-08 07:00:00+00:00,25759.5,25805.25,25680.5,25705.75,6903
2026-01-08 07:30:00+00:00,25749.75,25779.5,25741.75,25757.75,3007
2026-01-08 08:00:00+00:00,25787.25,25787.5,25747.5,25749.0,3221
2026-01-08 08:30:00+00:00,25780.5,25803.5,25777.25,25787.5,3221
2026-01-08 09:00:00+00:00,25769.5,25795.5,25762.25,25780.75,2292
2026-01-08 09:30:00+00:00,25770.0,25773.25,25751.0,25770.25,2048
2026-01-08 10:00:00+00:00,25748.5,25770.0,25744.0,25769.0,1673
2026-01-08 10:30:00+00:00,25772.25,25774.25,25745.75,25748.0,1674
2026-01-08 11:00:00+00:00,25779.0,25785.75,25764.0,25772.75,1843
2026-01-08 11:30:00+00:00,25771.75,25786.0,25738.75,25778.25,3692
2026-01-08 12:00:00+00:00,25774.25,25778.0,25746.5,25770.25,3300
2026-01-08 12:30:00+00:00,25767.0,25777.0,25754.75,25774.0,1969
2026-01-08 13:00:00+00:00,25804.75,25810.25,25758.0,25766.5,3669
2026-01-08 13:30:00+00:00,25799.5,25818.0,25786.0,25805.25,4787
2026-01-08 14:00:00+00:00,25785.5,25811.0,25773.75,25799.5,7414
2026-01-08 14:30:00+00:00,25603.25,25802.5,25597.25,25786.0,94206
2026-01-08 15:00:00+00:00,25696.75,25713.5,25569.0,25603.75,56486
2026-01-08 15:30:00+00:00,25684.25,25705.25,25611.0,25696.75,44038
2026-01-08 16:00:00+00:00,25624.75,25686.5,25614.25,25684.25,29918
2026-01-08 16:30:00+00:00,25671.25,25679.5,25583.75,25624.5,30448
2026-01-08 17:00:00+00:00,25636.5,25680.0,25627.0,25670.75,18823
2026-01-08 17:30:00+00:00,25680.5,25703.75,25634.5,25636.0,16814
2026-01-08 18:00:00+00:00,25658.25,25684.75,25619.25,25681.0,21497
2026-01-08 18:30:00+00:00,25631.75,25676.25,25624.5,25658.5,13819
2026-01-08 19:00:00+00:00,25627.5,25657.75,25595.0,25631.25,19801
2026-01-08 19:30:00+00:00,25634.25,25645.75,25613.0,25627.5,14888
2026-01-08 20:00:00+00:00,25676.25,25684.0,25625.5,25633.5,16823
2026-01-08 20:30:00+00:00,25683.0,25700.0,25666.75,25676.0,27975
2026-01-08 21:00:00+00:00,25696.25,25701.75,25681.25,25683.0,8693
2026-01-08 21:30:00+00:00,25712.0,25741.75,25695.75,25695.75,4620
2026-01-08 23:00:00+00:00,25694.0,25727.25,25692.5,25725.0,1316
2026-01-08 23:30:00+00:00,25675.75,25698.0,25671.75,25694.5,1579
2026-01-09 00:00:00+00:00,25685.5,25695.0,25672.25,25675.25,1617
2026-01-09 00:30:00+00:00,25666.0,25695.0,25664.25,25685.5,2200
2026-01-09 01:00:00+00:00,25637.0,25679.25,25630.0,25666.5,2749
2026-01-09 01:30:00+00:00,25651.75,25654.0,25627.5,25637.75,2463
2026-01-09 02:00:00+00:00,25688.0,25690.0,25649.5,25651.5,2674
2026-01-09 02:30:00+00:00,25684.0,25694.0,25673.5,25688.0,1544
2026-01-09 03:00:00+00:00,25672.25,25690.5,25669.0,25682.75,1253
2026-01-09 03:30:00+00:00,25674.5,25684.0,25666.0,25672.75,1047
2026-01-09 04:00:00+00:00,25670.0,25680.25,25657.0,25675.25,1100
2026-01-09 04:30:00+00:00,25677.5,25680.75,25665.5,25669.25,789
2026-01-09 05:00:00+00:00,25681.0,25687.0,25672.75,25684.0,1364
2026-01-09 05:30:00+00:00,25693.5,25695.25,25666.75,25679.75,1164
2026-01-09 06:00:00+00:00,25681.25,25702.5,25672.5,25693.25,993
2026-01-09 06:30:00+00:00,25689.75,25699.25,25681.5,25682.0,821
2026-01-09 07:00:00+00:00,25658.75,25691.75,25653.75,25691.5,1292
2026-01-09 07:30:00+00:00,25672.75,25681.25,25652.25,25657.5,1414
2026-01-09 08:00:00+00:00,25690.5,25701.75,25671.5,25673.75,2550
2026-01-09 08:30:00+00:00,25674.5,25698.5,25665.25,25690.75,2486
2026-01-09 09:00:00+00:00,25696.25,25696.75,25662.75,25674.25,1627
2026-01-09 09:30:00+00:00,25721.75,25725.25,25696.5,25696.5,3026
2026-01-09 10:00:00+00:00,25729.5,25738.0,25717.0,25722.5,1712
2026-01-09 10:30:00+00:00,25727.75,25735.5,25721.75,25730.25,1363
2026-01-09 11:00:00+00:00,25745.5,25748.75,25721.25,25729.0,1756
2026-01-09 11:30:00+00:00,25740.5,25767.25,25738.0,25745.25,2487
2026-01-09 12:00:00+00:00,25726.5,25753.75,25720.75,25740.0,2169
2026-01-09 12:30:00+00:00,25748.75,25749.25,25712.0,25726.5,2584
2026-01-09 13:00:00+00:00,25741.75,25752.5,25726.5,25749.0,4390
2026-01-09 13:30:00+00:00,25804.75,25807.5,25736.5,25742.75,13490
2026-01-09 14:00:00+00:00,25714.5,25824.75,25700.0,25805.25,18931
2026-01-09 14:30:00+00:00,25734.75,25790.25,25648.5,25714.25,75411
2026-01-09 15:00:00+00:00,25853.5,25860.75,25615.5,25734.0,66663
2026-01-09 15:30:00+00:00,25812.25,25879.0,25761.25,25853.5,50301
2026-01-09 16:00:00+00:00,25864.5,25901.5,25810.75,25811.75,34618
2026-01-09 16:30:00+00:00,25910.25,25920.5,25845.0,25864.5,27302
2026-01-09 17:00:00+00:00,25913.5,25926.25,25885.5,25910.0,20424
2026-01-09 17:30:00+00:00,25923.5,25936.0,25904.0,25913.0,18972
2026-01-09 18:00:00+00:00,25908.0,25923.5,25882.0,25923.5,19840
2026-01-09 18:30:00+00:00,25961.25,25967.75,25906.75,25908.5,21297
2026-01-09 19:00:00+00:00,25959.0,25966.75,25948.0,25961.25,10571
2026-01-09 19:30:00+00:00,25954.5,25972.75,25952.25,25959.25,12696
2026-01-09 20:00:00+00:00,25967.5,25985.5,25949.5,25954.25,14046
2026-01-09 20:30:00+00:00,25932.75,25973.25,25930.25,25967.25,29486
2026-01-09 21:00:00+00:00,25933.75,25943.0,25924.25,25932.0,11019
2026-01-09 21:30:00+00:00,25938.25,25938.25,25923.25,25933.5,3067
2026-01-11 23:00:00+00:00,25902.5,25919.5,25879.75,25914.25,1939
2026-01-11 23:30:00+00:00,25894.25,25912.0,25894.0,25902.75,1703
2026-01-12 00:00:00+00:00,25861.75,25902.75,25855.25,25893.25,4081
2026-01-12 00:30:00+00:00,25789.5,25862.5,25772.5,25861.0,7819
2026-01-12 01:00:00+00:00,25757.25,25797.0,25748.75,25789.75,7630
2026-01-12 01:30:00+00:00,25778.5,25785.0,25723.25,25756.25,5821
2026-01-12 02:00:00+00:00,25741.5,25778.25,25731.5,25777.5,5645
2026-01-12 02:30:00+00:00,25748.0,25764.25,25740.0,25740.5,3124
2026-01-12 03:00:00+00:00,25745.25,25753.25,25738.0,25748.25,1871
2026-01-12 03:30:00+00:00,25737.75,25753.25,25710.25,25745.25,3910
2026-01-12 04:00:00+00:00,25728.75,25739.5,25715.0,25738.25,1674
2026-01-12 04:30:00+00:00,25729.25,25738.0,25722.5,25728.25,1345
2026-01-12 05:00:00+00:00,25702.75,25742.5,25693.25,25727.0,2834
2026-01-12 05:30:00+00:00,25698.75,25702.25,25676.25,25702.25,3545
2026-01-12 06:00:00+00:00,25711.0,25726.0,25696.75,25699.75,2092
2026-01-12 06:30:00+00:00,25716.75,25721.5,25705.5,25710.25,1108
2026-01-12 07:00:00+00:00,25733.5,25746.25,25715.75,25718.0,2599
2026-01-12 07:30:00+00:00,25731.5,25736.0,25723.25,25733.5,1478
2026-01-12 08:00:00+00:00,25676.75,25750.0,25659.25,25731.75,7678
2026-01-12 08:30:00+00:00,25660.5,25677.25,25632.75,25677.0,6055
2026-01-12 09:00:00+00:00,25679.5,25701.0,25660.0,25660.0,4568
2026-01-12 09:30:00+00:00,25698.0,25706.5,25666.0,25679.75,3240
2026-01-12 10:00:00+00:00,25704.25,25707.0,25686.25,25698.5,1951
2026-01-12 10:30:00+00:00,25707.25,25723.0,25702.0,25705.25,2768
2026-01-12 11:00:00+00:00,25718.75,25733.0,25705.25,25707.5,3203
2026-01-12 11:30:00+00:00,25718.75,25724.5,25710.0,25718.25,1623
2026-01-12 12:00:00+00:00,25729.0,25741.75,25713.5,25718.5,3540
2026-01-12 12:30:00+00:00,25752.75,25761.5,25728.25,25729.0,4773
2026-01-12 13:00:00+00:00,25754.5,25763.0,25728.25,25752.5,5257
2026-01-12 13:30:00+00:00,25743.5,25760.0,25737.0,25754.0,4491
2026-01-12 14:00:00+00:00,25746.0,25754.25,25719.75,25743.75,9468
2026-01-12 14:30:00+00:00,25901.0,25924.0,25743.5,25746.25,74339
2026-01-12 15:00:00+00:00,25921.5,25933.5,25867.5,25901.25,39978
2026-01-12 15:30:00+00:00,25915.5,25922.5,25863.75,25921.75,30219
2026-01-12 16:00:00+00:00,25941.5,25960.0,25901.0,25915.5,24270
2026-01-12 16:30:00+00:00,25961.0,25969.5,25922.0,25941.75,22569
2026-01-12 17:00:00+00:00,25963.0,25974.0,25949.25,25961.0,15273
2026-01-12 17:30:00+00:00,25968.0,25972.75,25938.25,25962.25,11656
2026-01-12 18:00:00+00:00,25991.0,25997.5,25965.0,25968.5,16353
2026-01-12 18:30:00+00:00,25978.5,25993.5,25974.0,25991.0,9581
2026-01-12 19:00:00+00:00,25996.0,26002.25,25962.0,25978.5,13130
2026-01-12 19:30:00+00:00,26014.75,26016.5,25995.25,25996.25,13569
2026-01-12 20:00:00+00:00,25992.25,26020.5,25986.0,26015.0,14101
2026-01-12 20:30:00+00:00,25952.25,25995.5,25950.5,25991.0,30365
2026-01-12 21:00:00+00:00,25971.0,25974.0,25948.5,25952.25,8529
2026-01-12 21:30:00+00:00,25942.25,25971.5,25932.75,25971.0,3851
2026-01-12 23:00:00+00:00,25928.0,25954.0,25913.25,25953.5,1675
2026-01-12 23:30:00+00:00,25895.5,25932.0,25893.5,25928.0,3119
2026-01-13 00:00:00+00:00,25884.5,25898.25,25882.0,25895.25,2676
2026-01-13 00:30:00+00:00,25875.25,25888.5,25871.5,25884.0,2330
2026-01-13 01:00:00+00:00,25872.5,25881.75,25870.25,25875.0,1815
2026-01-13 01:30:00+00:00,25878.75,25891.25,25845.75,25873.0,4350
2026-01-13 02:00:00+00:00,25879.75,25897.75,25875.5,25879.75,2498
2026-01-13 02:30:00+00:00,25878.25,25892.25,25874.25,25878.75,1328
2026-01-13 03:00:00+00:00,25885.75,25892.25,25867.0,25877.75,1392
2026-01-13 03:30:00+00:00,25882.25,25886.75,25861.5,25885.5,1684
2026-01-13 04:00:00+00:00,25884.25,25891.75,25875.0,25883.5,1119
2026-01-13 04:30:00+00:00,25886.25,25890.75,25869.0,25884.5,1165
2026-01-13 05:00:00+00:00,25905.25,25906.0,25877.5,25881.5,1293
2026-01-13 05:30:00+00:00,25901.5,25907.25,25883.75,25905.5,1415
2026-01-13 06:00:00+00:00,25917.5,25921.0,25900.75,25902.0,1519
2026-01-13 06:30:00+00:00,25917.0,25932.75,25910.75,25918.25,1573
2026-01-13 07:00:00+00:00,25916.0,25925.25,25906.5,25916.25,1606
2026-01-13 07:30:00+00:00,25917.25,25923.75,25909.25,25914.0,870
2026-01-13 08:00:00+00:00,25918.0,25924.25,25901.0,25917.25,2325
2026-01-13 08:30:00+00:00,25906.25,25923.5,25895.5,25919.5,2051
2026-01-13 09:00:00+00:00,25923.75,25936.75,25907.0,25907.0,2339
2026-01-13 09:30:00+00:00,25909.75,25927.75,25893.5,25923.25,1911
2026-01-13 10:00:00+00:00,25881.5,25914.25,25871.75,25908.75,2559
2026-01-13 10:30:00+00:00,25878.0,25896.0,25875.75,25881.5,1493
2026-01-13 11:00:00+00:00,25888.5,25895.75,25876.5,25878.5,1613
2026-01-13 11:30:00+00:00,25900.5,25900.75,25870.5,25889.75,2866
2026-01-13 12:00:00+00:00,25915.5,25918.25,25888.5,25901.25,2207
2026-01-13 12:30:00+00:00,25895.25,25918.75,25888.25,25915.0,2771
2026-01-13 13:00:00+00:00,25911.75,25912.0,25887.0,25895.25,3529
2026-01-13 13:30:00+00:00,25971.25,26045.5,25905.5,25912.0,24422
2026-01-13 14:00:00+00:00,25950.25,26000.5,25948.0,25970.25,10902
2026-01-13 14:30:00+00:00,25948.75,26042.75,25930.75,25950.25,75177
2026-01-13 15:00:00+00:00,25842.75,25969.75,25812.0,25947.25,58028
2026-01-13 15:30:00+00:00,25894.5,25904.75,25809.25,25841.75,46563
2026-01-13 16:00:00+00:00,25905.5,25924.5,25847.25,25894.5,31165
2026-01-13 16:30:00+00:00,26008.5,26025.75,25893.75,25904.5,35240
2026-01-13 17:00:00+00:00,25966.25,26018.25,25944.0,26008.75,25339
2026-01-13 17:30:00+00:00,25877.25,25978.75,25857.75,25966.5,32909
2026-01-13 18:00:00+00:00,25874.0,25910.75,25851.5,25876.5,26110
2026-01-13 18:30:00+00:00,25839.75,25904.0,25833.75,25873.75,21391
2026-01-13 19:00:00+00:00,25866.0,25871.25,25821.25,25840.25,24719
2026-01-13 19:30:00+00:00,25866.25,25885.25,25844.25,25865.5,17748
2026-01-13 20:00:00+00:00,25827.5,25866.5,25825.0,25866.0,15765
2026-01-13 20:30:00+00:00,25903.75,25912.0,25803.25,25827.25,35685
2026-01-13 21:00:00+00:00,25914.25,25926.5,25903.75,25903.75,11719
2026-01-13 21:30:00+00:00,25898.25,25914.25,25896.0,25914.25,1889
2026-01-13 23:00:00+00:00,25891.75,25913.75,25886.5,25900.75,1418
2026-01-13 23:30:00+00:00,25891.0,25902.5,25888.75,25891.25,835
2026-01-14 00:00:00+00:00,25922.0,25923.25,25882.5,25891.0,2317
2026-01-14 00:30:00+00:00,25907.25,25924.75,25906.5,25923.25,1104
2026-01-14 01:00:00+00:00,25921.0,25924.5,25899.0,25906.75,1744
2026-01-14 01:30:00+00:00,25886.5,25923.0,25879.0,25920.25,2066
2026-01-14 02:00:00+00:00,25895.0,25898.75,25876.0,25885.5,1414
2026-01-14 02:30:00+00:00,25894.0,25896.0,25886.5,25895.75,498
2026-01-14 03:00:00+00:00,25916.75,25920.0,25890.0,25893.0,1474
2026-01-14 03:30:00+00:00,25915.0,25925.75,25913.75,25916.5,1101
2026-01-14 04:00:00+00:00,25900.75,25919.25,25895.5,25914.75,1172
2026-01-14 04:30:00+00:00,25882.5,25900.75,25873.25,25900.75,1235
2026-01-14 05:00:00+00:00,25864.5,25882.25,25860.25,25877.25,1566
2026-01-14 05:30:00+00:00,25856.25,25875.0,25852.75,25864.5,1379
2026-01-14 06:00:00+00:00,25850.0,25859.0,25839.0,25856.5,1587
2026-01-14 06:30:00+00:00,25859.5,25863.75,25835.5,25851.25,2039
2026-01-14 07:00:00+00:00,25859.75,25866.25,25848.75,25861.25,1225
2026-01-14 07:30:00+00:00,25862.75,25871.75,25855.25,25859.75,940
2026-01-14 08:00:00+00:00,25864.75,25876.0,25851.75,25862.25,1898
2026-01-14 08:30:00+00:00,25858.0,25865.75,25840.25,25865.0,1811
2026-01-14 09:00:00+00:00,25864.25,25879.0,25854.5,25858.5,2048
2026-01-14 09:30:00+00:00,25852.0,25869.75,25835.75,25865.75,1778
2026-01-14 10:00:00+00:00,25770.5,25852.75,25756.25,25852.75,5860
2026-01-14 10:30:00+00:00,25737.5,25774.5,25712.25,25770.5,6817
2026-01-14 11:00:00+00:00,25758.5,25766.5,25714.25,25737.75,4869
2026-01-14 11:30:00+00:00,25743.0,25769.25,25739.0,25760.0,2499
2026-01-14 12:00:00+00:00,25774.75,25780.0,25701.25,25743.0,5403
2026-01-14 12:30:00+00:00,25779.75,25784.5,25769.25,25773.75,2372
2026-01-14 13:00:00+00:00,25797.5,25798.0,25752.0,25779.0,5532
2026-01-14 13:30:00+00:00,25754.75,25805.5,25732.5,25797.5,9492
2026-01-14 14:00:00+00:00,25740.5,25772.75,25733.5,25754.25,9909
2026-01-14 14:30:00+00:00,25585.0,25790.25,25582.0,25739.75,92775
2026-01-14 15:00:00+00:00,25613.0,25693.5,25530.5,25586.25,69498
2026-01-14 15:30:00+00:00,25492.0,25634.25,25469.5,25612.5,57926
2026-01-14 16:00:00+00:00,25578.75,25589.5,25486.75,25491.75,33011
2026-01-14 16:30:00+00:00,25460.25,25592.25,25440.0,25578.75,39982
2026-01-14 17:00:00+00:00,25493.25,25505.75,25435.5,25459.5,29139
2026-01-14 17:30:00+00:00,25449.75,25509.0,25433.25,25493.25,26778
2026-01-14 18:00:00+00:00,25497.0,25500.0,25444.75,25449.75,19797
2026-01-14 18:30:00+00:00,25515.0,25526.0,25420.75,25497.5,30002
2026-01-14 19:00:00+00:00,25513.5,25524.75,25486.0,25515.25,18759
2026-01-14 19:30:00+00:00,25500.5,25534.0,25492.75,25513.25,16699
2026-01-14 20:00:00+00:00,25564.75,25594.0,25460.5,25500.0,39013
2026-01-14 20:30:00+00:00,25636.75,25643.5,25563.25,25564.5,54692
2026-01-14 21:00:00+00:00,25621.5,25659.0,25615.25,25636.75,14735
2026-01-14 21:30:00+00:00,25612.0,25629.0,25553.25,25621.5,6003
2026-01-14 23:00:00+00:00,25595.5,25615.25,25563.5,25593.0,2441
2026-01-14 23:30:00+00:00,25605.25,25610.75,25586.25,25597.25,2061
2026-01-15 00:00:00+00:00,25593.25,25610.0,25587.25,25605.0,2025
2026-01-15 00:30:00+00:00,25603.25,25610.75,25586.0,25594.0,1753
2026-01-15 01:00:00+00:00,25614.5,25643.0,25601.5,25602.5,3810
2026-01-15 01:30:00+00:00,25629.75,25632.5,25562.5,25614.75,4419
2026-01-15 02:00:00+00:00,25607.0,25634.25,25605.5,25630.25,1914
2026-01-15 02:30:00+00:00,25609.0,25617.25,25595.75,25607.75,1229
2026-01-15 03:00:00+00:00,25597.75,25627.25,25596.0,25609.75,1505
2026-01-15 03:30:00+00:00,25581.5,25615.5,25579.5,25597.0,2113
2026-01-15 04:00:00+00:00,25590.25,25599.75,25577.5,25581.5,1938
2026-01-15 04:30:00+00:00,25580.0,25593.0,25569.5,25591.0,1552
2026-01-15 05:00:00+00:00,25610.75,25619.5,25598.75,25601.5,2678
2026-01-15 05:30:00+00:00,25622.75,25647.5,25608.75,25611.5,3604
2026-01-15 06:00:00+00:00,25698.5,25719.25,25611.25,25622.0,7181
2026-01-15 06:30:00+00:00,25700.75,25723.0,25685.5,25699.25,3511
2026-01-15 07:00:00+00:00,25683.75,25708.0,25678.5,25700.5,2551
2026-01-15 07:30:00+00:00,25689.0,25702.5,25677.75,25683.75,2782
2026-01-15 08:00:00+00:00,25713.5,25747.25,25673.75,25689.0,6475
2026-01-15 08:30:00+00:00,25738.25,25742.0,25710.25,25712.25,2681
2026-01-15 09:00:00+00:00,25803.75,25808.25,25733.25,25737.5,6296
2026-01-15 09:30:00+00:00,25812.75,25832.75,25804.0,25804.5,5270
2026-01-15 10:00:00+00:00,25813.0,25830.25,25800.0,25812.25,3349
2026-01-15 10:30:00+00:00,25817.0,25828.25,25809.0,25813.5,1730
2026-01-15 11:00:00+00:00,25833.25,25848.0,25816.25,25817.75,3395
2026-01-15 11:30:00+00:00,25842.5,25855.75,25830.0,25833.25,2568
2026-01-15 12:00:00+00:00,25830.75,25844.5,25815.75,25841.25,4143
2026-01-15 12:30:00+00:00,25852.75,25854.25,25811.25,25830.75,4253
2026-01-15 13:00:00+00:00,25868.75,25873.5,25834.0,25852.0,5565
2026-01-15 13:30:00+00:00,25893.75,25916.75,25855.5,25868.25,10647
2026-01-15 14:00:00+00:00,25924.5,25951.0,25891.25,25893.75,16053
2026-01-15 14:30:00+00:00,25864.0,25952.75,25843.0,25924.75,85506
2026-01-15 15:00:00+00:00,25862.75,25915.75,25841.5,25863.5,42770
2026-01-15 15:30:00+00:00,25884.25,25925.75,25803.25,25863.0,50990
2026-01-15 16:00:00+00:00,25905.0,25932.0,25877.25,25884.5,29423
2026-01-15 16:30:00+00:00,25924.75,25937.25,25882.0,25904.75,23365
2026-01-15 17:00:00+00:00,25880.5,25938.0,25877.5,25924.5,18862
2026-01-15 17:30:00+00:00,25853.5,25894.75,25849.25,25881.0,20623
2026-01-15 18:00:00+00:00,25897.25,25898.25,25848.75,25853.25,16365
2026-01-15 18:30:00+00:00,25886.0,25911.0,25878.0,25896.5,14418
2026-01-15 19:00:00+00:00,25800.0,25885.0,25791.0,25885.0,30135
2026-01-15 19:30:00+00:00,25757.5,25804.75,25746.25,25799.0,37233
2026-01-15 20:00:00+00:00,25718.75,25771.75,25690.5,25756.0,35631
2026-01-15 20:30:00+00:00,25719.25,25726.25,25676.5,25719.0,42340
2026-01-15 21:00:00+00:00,25699.75,25727.25,25693.75,25718.5,11000
2026-01-15 21:30:00+00:00,25707.0,25709.5,25695.0,25699.5,2500
2026-01-15 23:00:00+00:00,25732.25,25733.75,25704.25,25720.5,1328
2026-01-15 23:30:00+00:00,25741.5,25750.75,25722.25,25732.5,1586
2026-01-16 00:00:00+00:00,25749.5,25754.0,25731.0,25741.0,1893
2026-01-16 00:30:00+00:00,25760.75,25762.25,25747.0,25749.5,1337
2026-01-16 01:00:00+00:00,25760.5,25776.5,25748.5,25760.0,2774
2026-01-16 01:30:00+00:00,25769.5,25783.25,25759.5,25760.0,2182
2026-01-16 02:00:00+00:00,25789.5,25789.5,25762.5,25769.75,1701
2026-01-16 02:30:00+00:00,25787.25,25797.0,25786.5,25788.5,1436
2026-01-16 03:00:00+00:00,25790.25,25800.0,25785.5,25787.75,967
2026-01-16 03:30:00+00:00,25786.5,25795.75,25784.0,25789.5,868
2026-01-16 04:00:00+00:00,25802.5,25810.0,25784.75,25787.25,1203
2026-01-16 04:30:00+00:00,25809.0,25811.0,25795.75,25801.75,753
2026-01-16 05:00:00+00:00,25818.25,25820.25,25803.0,25811.75,1321
2026-01-16 05:30:00+00:00,25807.75,25820.25,25804.25,25818.25,1092
2026-01-16 06:00:00+00:00,25812.75,25821.0,25803.25,25808.0,1206
2026-01-16 06:30:00+00:00,25823.0,25827.0,25809.5,25812.5,1213
2026-01-16 07:00:00+00:00,25822.5,25829.75,25815.25,25823.75,1189
2026-01-16 07:30:00+00:00,25824.5,25838.0,25807.5,25822.75,1841
2026-01-16 08:00:00+00:00,25817.25,25845.25,25813.25,25823.5,2580
2026-01-16 08:30:00+00:00,25817.25,25834.25,25795.5,25817.5,3002
2026-01-16 09:00:00+00:00,25839.5,25840.75,25810.0,25816.25,2178
2026-01-16 09:30:00+00:00,25815.5,25842.5,25813.75,25839.75,1507
2026-01-16 10:00:00+00:00,25836.75,25841.75,25810.25,25815.5,1921
2026-01-16 10:30:00+00:00,25855.0,25864.25,25837.0,25837.5,2669
2026-01-16 11:00:00+00:00,25867.5,25873.25,25847.0,25855.5,2096
2026-01-16 11:30:00+00:00,25833.25,25868.5,25825.75,25867.75,2369
2026-01-16 12:00:00+00:00,25834.0,25843.75,25820.75,25832.75,2435
2026-01-16 12:30:00+00:00,25831.0,25853.0,25805.75,25834.0,4601
2026-01-16 13:00:00+00:00,25824.25,25834.25,25802.0,25830.25,4533
2026-01-16 13:30:00+00:00,25826.5,25838.5,25808.75,25823.25,5683
2026-01-16 14:00:00+00:00,25868.5,25878.0,25823.0,25826.0,15010
2026-01-16 14:30:00+00:00,25728.5,25891.0,25726.25,25868.0,67562
2026-01-16 15:00:00+00:00,25668.25,25765.5,25663.75,25729.0,56091
